seq_global,Order_ID,priority_score,risk_level,y_pred,Vehicle,Traffic,Order_Period,Area,Category,Drop_Latitude,Drop_Longitude
8345,akzr822156606,1.02,low,134.04734953266865,motorcycle ,Jam ,Night,Metropolitian ,Apparel,19.1993,72.915451
8346,gadh021680769,1.02,low,186.7135712549192,scooter ,Jam ,Night,Urban ,Toys,22.377898,73.237788
8347,envn940021155,1.02,low,95.90893168803802,van,Low ,Morning,Metropolitian ,Kitchen,11.023669,76.996494
8348,fjvr610023184,1.02,low,27.77658240602425,motorcycle ,Jam ,Night,Metropolitian ,Grocery,27.050262,75.923013
8349,hpiy243103186,1.02,low,93.30957388845944,scooter ,Low ,Morning,Metropolitian ,Home,17.431028,78.349645
8350,fxcj535717985,1.02,low,74.85000336284072,scooter ,Jam ,Night,Urban ,Snacks,12.427954,76.795169
8351,kdfb075987561,1.02,low,118.52991206929372,van,Low ,Morning,Metropolitian ,Electronics,22.671847,75.901991
8352,apnb628093576,1.02,low,136.12264310938286,motorcycle ,Jam ,Night,Metropolitian ,Electronics,12.453194,76.760583
8353,dyoi565037666,1.02,low,112.90583848157294,motorcycle ,High ,Morning,Metropolitian ,Snacks,12.982532,77.618179
8354,tkef461822108,1.02,low,31.18040125464764,van,High ,Morning,Urban ,Grocery,26.786536,75.857333
8355,kjed097017426,1.02,low,170.0988206474952,motorcycle ,High ,Morning,Metropolitian ,Books,17.465894,78.385467
8356,jjvg778944384,1.02,low,164.52734644401522,scooter ,High ,Morning,Metropolitian ,Home,11.021753,77.006241
8357,mhgb248040092,1.02,low,103.71514376155798,scooter ,Jam ,Night,Urban ,Electronics,22.721847,75.951991
8358,qnro852244999,1.02,low,116.10013413730503,motorcycle ,High ,Morning,Metropolitian ,Pet Supplies,22.34,73.19
8359,dfoo760104452,1.02,low,184.067264388284,motorcycle ,High ,Morning,Urban ,Skincare,17.478998,78.520366
8360,qthl887148713,1.02,low,161.4420100571675,motorcycle ,High ,Morning,Urban ,Jewelry,21.180798,72.800489
8361,odyu148857366,1.02,low,118.83941201074508,motorcycle ,High ,Morning,Urban ,Pet Supplies,13.064347,80.267221
8362,dffu109737663,1.02,low,187.17713091828725,scooter ,Jam ,Night,Metropolitian ,Snacks,27.001191,75.912083
8363,fbpw169529142,1.02,low,131.6698179688004,motorcycle ,Jam ,Night,Metropolitian ,Kitchen,19.057584,72.962585
8364,tpdi557067609,1.02,low,227.3652187655333,motorcycle ,High ,Morning,Metropolitian ,Skincare,11.011753,76.996241
8365,lupq818963202,1.02,low,115.26106404544753,motorcycle ,High ,Morning,Metropolitian ,Electronics,17.503216,78.572111
8366,uhqr263122716,1.02,low,109.35792778924392,scooter ,Jam ,Night,Metropolitian ,Pet Supplies,0.13,0.13
8367,pdgk880799433,1.02,low,127.85967701382825,motorcycle ,High ,Morning,Metropolitian ,Skincare,13.091878,80.258519
8368,dcxw148749009,1.02,low,171.7532109115097,motorcycle ,High ,Morning,Metropolitian ,Pet Supplies,17.43233,78.469654
8369,rpyu795733839,1.02,low,206.82041188688365,motorcycle ,Jam ,Night,Metropolitian ,Cosmetics,26.99294,75.883007
8370,woop146564790,1.02,low,124.49943367966662,motorcycle ,Jam ,Night,Urban ,Sports,12.403225,76.710028
8371,bzxl453732432,1.02,low,162.69316960894733,scooter ,High ,Morning,Metropolitian ,Cosmetics,22.765536,75.913106
8372,hanc781694452,1.02,low,198.80691909569143,scooter ,Jam ,Night,Metropolitian ,Skincare,11.15091,77.070432
8373,qmzi067807496,1.02,low,97.73189441605878,motorcycle ,High ,Morning,Urban ,Home,21.159834,72.788666
8374,wllw925308726,1.02,low,86.41217834988123,scooter ,Jam ,Night,Metropolitian ,Cosmetics,21.256608,72.864136
8375,pbpr422249685,1.02,low,104.04867650383028,van,High ,Morning,Metropolitian ,Jewelry,13.086762,80.271865
8376,atrv736152846,1.02,low,121.60682576106842,motorcycle ,Jam ,Night,Other,Kitchen,13.043284,77.725428
8377,ydum187000363,1.02,low,172.33734903554085,motorcycle ,High ,Morning,Metropolitian ,Shoes,23.361058,85.335731
8378,jwma062448038,1.02,low,171.2337748562111,scooter ,High ,Afternoon,Metropolitian ,Apparel,11.066117,76.984652
8379,xhpn621180795,1.02,low,133.9556070543912,motorcycle ,Jam ,Night,Metropolitian ,Apparel,18.64408,74.00852
8380,rhyr309400901,1.02,low,137.29282733092683,scooter ,High ,Afternoon,Metropolitian ,Snacks,26.961411,75.833604
8381,jcsa038745385,1.02,low,106.1108194882376,scooter ,Jam ,Night,Metropolitian ,Snacks,11.056686,77.001736
8382,rwmk327867739,1.02,low,137.5613741486476,motorcycle ,Medium ,Afternoon,Metropolitian ,Snacks,12.344569,76.683622
8383,xhrf972438815,1.02,low,27.399742003611173,motorcycle ,Medium ,Afternoon,Metropolitian ,Grocery,19.247222,73.012281
8384,xhdf251924676,1.02,low,27.82792840976065,motorcycle ,Medium ,Afternoon,Urban ,Grocery,22.78806,75.9334
8385,kwfu638099359,1.02,low,87.41306109645193,scooter ,Medium ,Afternoon,Metropolitian ,Cosmetics,12.339524,76.68262
8386,vbav756143862,1.02,low,93.490671212472,scooter ,Medium ,Afternoon,Metropolitian ,Shoes,23.399407,85.365055
8387,xsko181792158,1.02,low,20.97068243636103,motorcycle ,Medium ,Afternoon,Other,Grocery,22.801593,75.926362
8388,mzul275119443,1.02,low,116.47078918043904,scooter ,Medium ,Afternoon,Metropolitian ,Sports,0.04,0.04
8389,huuc961682498,1.02,low,108.44453414239996,motorcycle ,Medium ,Afternoon,Metropolitian ,Sports,12.363194,76.670583
8390,ilxr018129452,1.02,low,138.04014875235893,scooter ,Medium ,Afternoon,Metropolitian ,Pet Supplies,13.104181,80.276442
8391,gkhw288574573,1.02,low,117.34478190155052,motorcycle ,High ,Afternoon,Metropolitian ,Electronics,21.210798,72.830489
8392,anuz044899143,1.02,low,150.03705381464627,motorcycle ,High ,Afternoon,Urban ,Snacks,17.478263,78.437865
8393,ryse131031182,1.02,low,113.6439232583694,scooter ,High ,Afternoon,Metropolitian ,Apparel,21.225047,72.84859
8394,tryr235168039,1.02,low,168.15941507407558,motorcycle ,High ,Afternoon,Metropolitian ,Snacks,17.451028,78.369645
8395,bdzv376482423,1.02,low,165.72605951406942,motorcycle ,High ,Afternoon,Urban ,Electronics,13.06978,80.248812
8396,pxqy802652748,1.02,low,172.76797345984244,scooter ,High ,Afternoon,Metropolitian ,Books,17.498998,78.540366
8397,bsyd230147720,1.02,low,125.8672010673476,motorcycle ,High ,Afternoon,Metropolitian ,Skincare,19.105838,72.872658
8398,yrld509128472,1.02,low,20.61815076403287,van,High ,Afternoon,Metropolitian ,Grocery,22.351844,73.205081
8399,wkkf736757114,1.02,low,119.10660673177942,motorcycle ,High ,Afternoon,Metropolitian ,Kitchen,21.189834,72.818666
8400,wsvs282215866,1.02,low,153.4092447470641,motorcycle ,High ,Afternoon,Metropolitian ,Electronics,18.55421,73.878429
8401,qvwm726036374,1.02,low,145.07848864186346,scooter ,High ,Afternoon,Metropolitian ,Shoes,22.350237,73.198921
8402,cgwo139001104,1.02,low,112.02945445073244,motorcycle ,High ,Afternoon,Urban ,Skincare,13.015996,80.261898
8403,pbxp740667527,1.02,low,146.66883859803082,scooter ,High ,Afternoon,Metropolitian ,Sports,13.010324,77.685748
8404,xylb707897653,1.02,low,118.00594306370316,motorcycle ,High ,Afternoon,Metropolitian ,Outdoors,18.967584,72.872585
8405,gjfe618528011,1.02,low,133.21967176630395,van,Medium ,Afternoon,Metropolitian ,Apparel,12.973298,77.654293
8406,sjos885860997,1.02,low,96.17400587205226,motorcycle ,Jam ,Night,Urban ,Snacks,26.962908,75.852934
8407,snxm334287262,1.02,low,29.97589178191979,van,High ,Afternoon,Metropolitian ,Grocery,21.215975,72.835503
8408,rway996279654,1.02,low,153.18574953825632,scooter ,Jam ,Night,Metropolitian ,Kitchen,21.209669,72.832629
8409,zlks474999202,1.02,low,30.64693370655284,scooter ,Jam ,Night,Metropolitian ,Grocery,12.994179,77.675797
8410,tcbk115113271,1.02,low,21.15321017001751,scooter ,Jam ,Night,Metropolitian ,Grocery,21.190437,72.804209
8411,jxcj714747032,1.02,low,103.87975362660312,scooter ,Jam ,Night,Metropolitian ,Electronics,21.236438,72.844115
8412,ulno378088985,1.02,low,121.62560447778226,scooter ,Jam ,Night,Urban ,Home,22.34279,73.200283
8413,yitb162658055,1.02,low,176.51688115327525,scooter ,Jam ,Night,Metropolitian ,Sports,22.804648,75.954377
8414,bjkn889102124,1.02,low,174.25165131802015,scooter ,Jam ,Night,Metropolitian ,Sports,18.642718,73.823572
8415,ddvg256212208,1.02,low,102.5390632113371,scooter ,Jam ,Night,Metropolitian ,Electronics,0.03,0.03
8416,zqpp684328510,1.02,low,126.197200568385,motorcycle ,Jam ,Night,Metropolitian ,Jewelry,12.974264,77.7384
8417,bwxw844562758,1.02,low,16.973525682108626,scooter ,Jam ,Night,Metropolitian ,Grocery,18.643481,73.835901
8418,veng336050777,1.02,low,28.820257642513027,van,Jam ,Night,Metropolitian ,Grocery,0.05,0.05
8419,nggi281436866,1.02,low,186.15370574202265,motorcycle ,Jam ,Night,Metropolitian ,Kitchen,18.550016,73.860547
8420,fgwz705663413,1.02,low,90.03949317539146,motorcycle ,Jam ,Night,Metropolitian ,Outdoors,22.725207,75.896059
8421,boww736932198,1.02,low,149.74736224465775,motorcycle ,Jam ,Night,Urban ,Skincare,12.402058,76.65665
8422,xiqj860730420,1.02,low,78.16978282653862,van,Jam ,Night,Urban ,Outdoors,19.237222,73.002281
8423,eyhw538677164,1.02,low,153.6252553449191,motorcycle ,Jam ,Night,Metropolitian ,Jewelry,22.801234,75.93949
8424,hzhp308770322,1.02,low,120.31012776404432,van,Jam ,Night,Metropolitian ,Skincare,17.533216,78.602111
8425,wwgh962867333,1.02,low,116.24477050269508,scooter ,Jam ,Night,Urban ,Jewelry,0.03,0.03
8426,bkhb372536354,1.02,low,146.91315499841852,scooter ,Jam ,Night,Metropolitian ,Snacks,18.61144,73.864855
8427,silk523482047,1.02,low,112.07970792355788,motorcycle ,Jam ,Night,Metropolitian ,Home,12.373225,76.680028
8428,qzdt518447084,1.02,low,33.416315154522984,motorcycle ,Jam ,Night,Metropolitian ,Grocery,23.385164,85.354097
8429,ywae814271039,1.02,low,113.3220609468746,motorcycle ,Jam ,Night,Metropolitian ,Clothing,23.411058,85.385731
8430,ltlq220589669,1.02,low,18.625863376809736,scooter ,Jam ,Night,Metropolitian ,Grocery,26.941191,75.852083
8431,jfqs212570740,1.02,low,174.55733128460884,scooter ,Jam ,Night,Metropolitian ,Clothing,26.952908,75.842934
8432,cmno965678391,1.02,low,106.33221910357072,scooter ,High ,Afternoon,Urban ,Skincare,12.351072,76.694878
8433,nluo201523111,1.02,low,116.97347056842152,motorcycle ,High ,Afternoon,Metropolitian ,Home,17.473809,78.426744
8434,negu413233431,1.02,low,17.737344985546205,van,High ,Afternoon,Metropolitian ,Grocery,22.765835,75.927648
8435,qkgj342733398,1.02,low,53.064806231992925,motorcycle ,High ,Afternoon,Metropolitian ,Grocery,13.084694,80.30147
8436,krsi376796238,1.02,low,135.87883238188704,motorcycle ,Jam ,Night,Metropolitian ,Home,13.221809,80.349104
8437,vvhz415903250,1.02,low,144.5019874392625,van,High ,Afternoon,Metropolitian ,Outdoors,21.189569,72.812697
8438,fzmv435340531,1.02,low,84.19076742037775,scooter ,High ,Afternoon,Urban ,Snacks,12.989934,77.739386
8439,kunb270044087,1.02,low,195.360407395921,motorcycle ,Jam ,Night,Metropolitian ,Cosmetics,11.120375,77.06295
8440,wwzu323979598,1.02,low,163.1818202818973,van,High ,Afternoon,Metropolitian ,Books,17.466228,78.447495
8441,kygd776717784,1.02,low,102.73644779537146,scooter ,High ,Afternoon,Metropolitian ,Shoes,22.801226,75.927522
8442,qvsw348068913,1.02,low,105.56285818445834,scooter ,Jam ,Night,Metropolitian ,Home,23.449194,85.415447
8443,mlly020096578,1.02,low,223.2802864560383,motorcycle ,Jam ,Night,Metropolitian ,Snacks,13.151878,80.318519
8444,gxzd665600857,1.02,low,114.2915971281596,motorcycle ,High ,Afternoon,Metropolitian ,Apparel,26.92842,75.840689
8445,gnul696660564,1.02,low,21.341237176237616,scooter ,High ,Afternoon,Urban ,Grocery,21.189669,72.812629
8446,sjuv608226726,1.02,low,129.31354325961917,motorcycle ,Jam ,Night,Metropolitian ,Books,13.088453,77.753685
8447,rocp453264144,1.02,low,20.883931363401963,motorcycle ,Jam ,Night,Urban ,Grocery,17.496228,78.477495
8448,xwpf092150198,1.02,low,169.16173378249718,motorcycle ,High ,Afternoon,Metropolitian ,Books,13.121878,80.288519
8449,hlsq345722031,1.02,low,45.49532797191165,motorcycle ,Jam ,Night,Metropolitian ,Grocery,27.023987,75.862891
8450,bedv452725022,1.02,low,99.5108007649454,scooter ,High ,Afternoon,Metropolitian ,Toys,26.953483,75.843139
8451,kflh553471284,1.02,low,104.8369758557024,scooter ,Jam ,Night,Metropolitian ,Snacks,19.2513,72.906191
8452,gmyx442547228,1.02,low,122.4383742156972,motorcycle ,High ,Afternoon,Metropolitian ,Shoes,0.04,0.04
8453,hjsn906248039,1.02,low,100.92039171977544,scooter ,High ,Afternoon,Metropolitian ,Outdoors,17.491976,78.425883
8454,qsyq438659561,1.02,low,102.70924366934308,scooter ,High ,Afternoon,Metropolitian ,Pet Supplies,26.942328,75.834257
8455,qwgy736033136,1.02,low,172.09016419441886,motorcycle ,High ,Afternoon,Urban ,Sports,23.399033,85.365347
8456,aydr428938387,1.02,low,200.034503012482,motorcycle ,Jam ,Night,Metropolitian ,Home,26.983483,75.873139
8457,rgst025521745,1.02,low,174.70063323658536,van,High ,Afternoon,Metropolitian ,Kitchen,0.04,0.04
8458,rovn242923993,1.02,low,104.41865198256606,scooter ,High ,Afternoon,Other,Kitchen,13.106762,80.291865
8459,cpvr325667079,1.02,low,145.8709366621374,scooter ,Jam ,Night,Metropolitian ,Cosmetics,0.09,0.09
8460,deix503572300,1.02,low,228.66908862579965,motorcycle ,Jam ,Night,Metropolitian ,Books,19.210083,72.997385
8461,wmtz235554833,1.02,low,150.57238033526372,motorcycle ,High ,Afternoon,Metropolitian ,Snacks,12.974365,77.656155
8462,juzt918160416,1.02,low,205.05263774386967,motorcycle ,Jam ,Night,Metropolitian ,Cosmetics,21.290522,72.901477
8463,hcgb654959999,1.02,low,174.78185645669774,scooter ,High ,Afternoon,Metropolitian ,Toys,21.200522,72.811477
8464,bdto860957849,1.02,low,14.566681749144433,scooter ,High ,Afternoon,Urban ,Grocery,17.464114,78.387554
8465,qhrq211267366,1.02,low,138.31813265285533,motorcycle ,Jam ,Night,Metropolitian ,Apparel,22.870072,76.002574
8466,jmtp271643234,1.02,low,133.3778794618603,motorcycle ,Jam ,Night,Metropolitian ,Outdoors,22.875536,76.023106
8467,uqan424897429,1.02,low,103.89538407167602,scooter ,Jam ,Night,Urban ,Electronics,22.390329,73.249083
8468,knxq168779164,1.02,low,168.4718907965053,scooter ,High ,Afternoon,Urban ,Electronics,12.363225,76.670028
8469,wdsc356526763,1.02,low,170.14527413328767,scooter ,High ,Afternoon,Metropolitian ,Home,23.43925,85.430464
8470,ampu963607395,1.02,low,157.31866095183753,scooter ,High ,Afternoon,Urban ,Shoes,26.996431,75.816649
8471,wdoh030790372,1.02,low,122.69391153050492,motorcycle ,High ,Afternoon,Metropolitian ,Home,22.765747,75.938497
8472,zdvo806406858,1.02,low,158.94941216593818,motorcycle ,High ,Afternoon,Metropolitian ,Electronics,0.04,0.04
8473,yvit097208040,1.02,low,145.05009742592534,scooter ,High ,Afternoon,Metropolitian ,Home,22.351603,73.205012
8474,ufhy269953919,1.02,low,110.63414712973284,scooter ,Jam ,Night,Urban ,Skincare,12.389524,76.73262
8475,vblg661497503,1.02,low,105.22160211979384,scooter ,Jam ,Night,Metropolitian ,Outdoors,13.052793,80.329982
8476,slyh782352945,1.02,low,106.64673600461482,motorcycle ,Jam ,Night,Metropolitian ,Skincare,27.035287,75.924592
8477,bmvd760493456,1.02,low,87.13376626941056,scooter ,High ,Afternoon,Urban ,Outdoors,26.951927,75.837282
8478,ndyl008810939,1.02,low,179.104247082761,motorcycle ,High ,Afternoon,Other,Books,13.085479,80.27311
8479,wbww508998462,1.02,low,113.92313898842971,motorcycle ,High ,Afternoon,Metropolitian ,Books,19.26384,72.881347
8480,ndai404068738,1.02,low,169.16848155803888,scooter ,High ,Afternoon,Metropolitian ,Shoes,13.021615,80.271598
8481,jgpg868379497,1.02,low,139.57709497828483,scooter ,High ,Afternoon,Urban ,Cosmetics,12.324747,76.665861
8482,mefm255851502,1.02,low,135.28349494162333,motorcycle ,Jam ,Night,Metropolitian ,Outdoors,13.161809,80.289104
8483,eohb824200168,1.02,low,97.4668156793276,scooter ,High ,Afternoon,Metropolitian ,Snacks,12.975662,77.65413
8484,giet183451913,1.02,low,110.73905995792228,scooter ,Jam ,Night,Metropolitian ,Jewelry,0.07,0.07
8485,tttt324525616,1.02,low,185.87297024406365,motorcycle ,Jam ,Night,Metropolitian ,Toys,12.424022,76.708203
8486,gdtu895012974,1.02,low,230.90976792065808,motorcycle ,Jam ,Night,Metropolitian ,Electronics,17.53971,78.448855
8487,bdog488073582,1.02,low,115.20149571979286,motorcycle ,Low ,Morning,Metropolitian ,Kitchen,22.75806,75.9034
8488,bmky277286922,1.02,low,171.26177378130342,motorcycle ,Low ,Night,Metropolitian ,Books,0.09,0.09
8489,snqp734871088,1.02,low,104.59770203793155,motorcycle ,Low ,Morning,Metropolitian ,Cosmetics,22.321358,73.174798
8490,cyga872040977,1.02,low,120.56600735758052,motorcycle ,Low ,Night,Metropolitian ,Kitchen,23.479746,85.44982
8491,zvha872945758,1.02,low,75.5166233831349,motorcycle ,Low ,Night,Urban ,Pet Supplies,23.48925,85.480464
8492,xeuy242296635,1.02,low,129.9613191582223,motorcycle ,Low ,Night,Metropolitian ,Skincare,21.255975,72.875503
8493,ignn742179041,1.02,low,110.7213863244276,scooter ,Low ,Night,Metropolitian ,Jewelry,11.07185,77.081082
8494,utkh168783758,1.02,low,119.10916231509526,motorcycle ,Low ,Night,Metropolitian ,Clothing,12.367954,76.735169
8495,xtvz167601905,1.02,low,78.48038527969285,van,Low ,Night,Metropolitian ,Electronics,13.065662,77.74413
8496,sywc908464317,1.02,low,137.02635267578603,motorcycle ,Low ,Morning,Metropolitian ,Sports,0.01,0.01
8497,dnbs223885432,1.02,low,83.62002126466047,scooter ,Low ,Morning,Urban ,Books,26.925287,75.814592
8498,zdar980077063,1.02,low,108.2220698743273,scooter ,Low ,Night,Metropolitian ,Books,11.092477,77.065667
8499,xlbh452210750,1.02,low,20.605188713960818,motorcycle ,Low ,Morning,Metropolitian ,Grocery,0.02,0.02
8500,drzo334997368,1.02,low,36.15594797624404,motorcycle ,Low ,Night,Metropolitian ,Grocery,18.626718,73.920327
8501,qoiq054923014,1.02,low,82.53707945238041,motorcycle ,Low ,Night,Metropolitian ,Toys,19.183249,72.926749
8502,epcp570626556,1.02,low,108.5924535966018,motorcycle ,Low ,Morning,Metropolitian ,Snacks,22.320237,73.168921
8503,etgv378411032,1.02,low,81.33866829319065,motorcycle ,Low ,Night,Urban ,Skincare,13.024264,77.7884
8504,ymxr225894135,1.02,low,103.21741088367014,scooter ,Low ,Night,Metropolitian ,Snacks,12.451214,76.751094
8505,papw010373796,1.02,low,116.6427499287745,motorcycle ,Low ,Night,Metropolitian ,Snacks,12.393994,76.696167
8506,tirb815010982,1.02,low,110.0465678466128,motorcycle ,Low ,Morning,Metropolitian ,Electronics,0.02,0.02
8507,nonj087827450,1.02,low,116.73809398112483,scooter ,Low ,Morning,Urban ,Electronics,22.747021,75.904167
8508,crbu450941824,1.02,low,126.69807632823138,motorcycle ,Low ,Night,Metropolitian ,Outdoors,13.114694,80.33147
8509,gkby582973450,1.02,low,76.85058277584235,scooter ,Low ,Morning,Metropolitian ,Shoes,19.140083,72.927385
8510,kjxw105828911,1.02,low,139.10457093133954,motorcycle ,Low ,Morning,Metropolitian ,Shoes,19.113249,72.856749
8511,ltyw859112753,1.02,low,125.353453934854,motorcycle ,Low ,Night,Metropolitian ,Electronics,21.263434,72.894492
8512,wefk491030712,1.02,low,119.83740798385354,scooter ,Low ,Morning,Metropolitian ,Jewelry,17.443809,78.396744
8513,xpyj623966140,1.02,low,123.0947697157019,motorcycle ,Low ,Night,Metropolitian ,Pet Supplies,11.112298,77.088349
8514,sqpt381009382,1.02,low,175.8667464249336,motorcycle ,Low ,Night,Urban ,Toys,23.441292,85.397872
8515,ddpu976700157,1.02,low,73.75467614293912,scooter ,Low ,Morning,Metropolitian ,Kitchen,22.771857,75.886699
8516,jvyu556026174,1.02,low,74.00954657748981,scooter ,Low ,Morning,Metropolitian ,Shoes,26.922328,75.814257
8517,ruyb199542434,1.02,low,69.68187767051646,motorcycle ,Low ,Morning,Urban ,Electronics,13.025801,80.270744
8518,ivqc119218474,1.02,low,13.704673162565904,motorcycle ,Low ,Morning,Urban ,Grocery,21.195047,72.81859
8519,whmt047946306,1.02,low,200.8748368389791,motorcycle ,Jam ,Night,Metropolitian ,Shoes,22.84004,75.992847
